,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment
5161,14655,1.0,1337.0,4.0,0.0,3.0,1007.0,Wrong password,2021-06-17,Bad,useless agent's communication
5162,13289,1.0,1571.0,2.0,0.0,10.0,848.0,Payment processing,2021-06-28,Bad,expérience peu claire
5163,10653,1.0,1427.0,2.0,0.0,16.0,853.0,Compromited account,2021-07-02,Bad,No me gusta el sitio web
5165,14813,1.0,1496.0,5.0,,7.0,180.0,,2021-06-24,Good,gran proceso
5167,10938,1.0,1319.0,3.0,0.0,2.0,193.0,Item do not show,2021-05-16,Good,amazing! services!
5168,11014,0.0,1548.0,5.0,0.0,4.0,172.0,Cheating,2021-06-18,Good,
5169,14927,0.0,1967.0,3.0,0.0,5.0,458.0,Cheating,2021-05-23,Bad,unsatisfactory service!!!
5170,10844,1.0,1936.0,2.0,0.0,12.0,867.0,Payment processing,2021-05-20,Bad,N / A
5171,15025,1.0,1996.0,1.0,1.0,4.0,94.0,Payment processing,2021-06-19,Good,N / A
5172,14193,1.0,2003.0,2.0,,13.0,236.0,Payment processing,2021-05-16,Good,Maravilloso artículo
5173,12051,1.0,1666.0,6.0,0.0,5.0,156.0,Wrong password,2021-06-01,Good,reliable web-site
5174,14792,1.0,1926.0,1.0,1.0,4.0,178.0,Wrong password,2021-05-28,Good,nice services
5175,11520,1.0,1580.0,1.0,1.0,7.0,175.0,Item do not show,2021-06-12,Good,"well done, experience"
5176,10793,1.0,1663.0,2.0,0.0,8.0,822.0,Cheating,2021-05-26,Bad,unpleasant product!
5177,13750,0.0,1806.0,2.0,0.0,7.0,485.0,Cheating,2021-05-18,Bad,confusing process
5180,10159,0.0,2028.0,3.0,0.0,7.0,42.0,Compromited account,2021-07-28,Good,Comunicación de agentes claros
5182,12115,1.0,1319.0,4.0,0.0,7.0,602.0,,2021-06-23,Bad,unclear services!
5183,12242,1.0,1571.0,5.0,0.0,6.0,197.0,Compromited account,2021-07-26,Good,quick item
5187,14260,0.0,1899.0,3.0,0.0,28.0,511.0,Compromited account,2021-08-18,Bad,useless agent
5191,14124,1.0,1287.0,3.0,0.0,6.0,306.0,Item do not show,2021-06-04,Good,quick service
5192,13376,1.0,2019.0,4.0,0.0,28.0,488.0,Wrong password,2021-06-30,Bad,No me gusta el comportamiento de los agentes
5193,11332,1.0,1340.0,3.0,0.0,2.0,118.0,Item do not show,2021-07-10,Good,well done web-site
5194,13298,0.0,1806.0,4.0,0.0,11.0,,Cheating,2021-07-14,Bad,slow..... product!
5196,11348,1.0,1522.0,6.0,0.0,5.0,166.0,Payment processing,2021-07-09,Good,good services
5201,13311,1.0,1566.0,1.0,1.0,5.0,102.0,Wrong password,2021-06-28,Good,amazing! agent
5202,10237,1.0,1899.0,1.0,1.0,9.0,281.0,Payment processing,2021-07-15,Good,Mode du joueur bien fait
5203,13776,1.0,1414.0,2.0,0.0,7.0,243.0,Payment processing,2021-08-04,Good,precise delivery.
5205,12907,1.0,1580.0,3.0,0.0,11.0,886.0,Compromited account,2021-08-21,Bad,Servicio poco confiable !!!
5208,11871,1.0,1857.0,1.0,1.0,11.0,270.0,Wrong password,2021-08-23,Bad,Produit peu fiable!
5211,11713,1.0,1813.0,4.0,0.0,,210.0,Item do not show,2021-05-31,Good,Comunicación de agentes eficientes
5213,10177,0.0,1477.0,4.0,0.0,4.0,,Wrong password,2021-08-23,Bad,unsatisfactory product!
5214,14533,1.0,1411.0,2.0,0.0,6.0,98.0,Wrong password,2021-05-30,Good,N / A
5215,11470,1.0,1377.0,4.0,0.0,,369.0,Payment processing,2021-07-07,Bad,Produit insatisfaisant!
5216,12549,1.0,1942.0,1.0,1.0,13.0,176.0,Payment processing,2021-07-18,Good,eficient services
5218,11312,1.0,1503.0,1.0,1.0,26.0,568.0,,2021-06-07,Bad,bad delivery.
5220,15427,1.0,1692.0,4.0,0.0,3.0,202.0,Wrong password,2021-06-07,Good,produit agréable
5221,11628,0.0,2003.0,3.0,,4.0,190.0,Compromited account,2021-07-22,Good,WellDone: Entrega.
5222,14861,1.0,1480.0,2.0,0.0,18.0,972.0,Wrong password,2021-05-28,Bad,"Solution sévère,"
5224,14833,0.0,1726.0,3.0,0.0,8.0,830.0,Cheating,2021-06-16,Bad,I dont like game
5225,15664,1.0,1921.0,1.0,1.0,5.0,166.0,Wrong password,2021-06-30,Good,Comportement satisfaisant des agents
5226,14563,1.0,1646.0,4.0,0.0,9.0,209.0,Wrong password,2021-08-15,Good,i like agent
5228,11739,1.0,1929.0,4.0,0.0,15.0,204.0,Payment processing,2021-05-22,Good,precise career mode
5229,10941,1.0,1427.0,3.0,0.0,8.0,35.0,Payment processing,2021-07-14,Good,J'aime la résolution ...
5231,11387,0.0,1947.0,3.0,0.0,9.0,52.0,Cheating,2021-08-20,Good,useful delivery!!
5233,15126,0.0,1746.0,2.0,0.0,6.0,583.0,Compromited account,2021-08-21,Bad,unreliable player mode
5234,14616,1.0,1522.0,4.0,0.0,7.0,205.0,Item do not show,2021-06-08,Good,service rapide!!!
5235,13224,1.0,1377.0,3.0,0.0,8.0,460.0,Payment processing,2021-07-26,Bad,objet horrible
5237,11657,1.0,1781.0,2.0,0.0,15.0,736.0,Payment processing,2021-05-22,Bad,
5238,13151,1.0,1671.0,3.0,0.0,6.0,526.0,Payment processing,2021-06-28,Bad,unreliable solution
5239,10299,1.0,1770.0,4.0,0.0,10.0,223.0,Cheating,2021-08-11,Good,experiencia rápida
5241,13245,1.0,1358.0,2.0,,2.0,251.0,Wrong password,2021-08-07,Good,Me gusta el sitio web
5242,13263,0.0,1337.0,2.0,,7.0,223.0,Wrong password,2021-06-10,Good,buen proceso
5243,10321,1.0,1770.0,2.0,0.0,5.0,538.0,Item do not show,2021-05-29,Bad,unsatisfactory experience
5245,10295,1.0,1414.0,3.0,0.0,3.0,39.0,Payment processing,2021-06-26,Good,Le comportement de l'agent merveilleux
5246,14667,1.0,1648.0,2.0,0.0,6.0,82.0,Item do not show,2021-07-01,Good,useful resolution
5247,12152,1.0,1710.0,2.0,,7.0,614.0,Cheating,2021-07-24,Bad,artículo insatisfactorio
5248,14981,0.0,1671.0,6.0,0.0,6.0,489.0,Cheating,2021-06-30,Bad,Résolution peu claire
5249,10824,1.0,1522.0,2.0,0.0,12.0,567.0,Item do not show,2021-08-10,Bad,slow services
5250,13016,1.0,1837.0,2.0,0.0,7.0,841.0,Wrong password,2021-08-05,Bad,solution lente
5251,13421,1.0,1496.0,3.0,0.0,12.0,273.0,Wrong password,2021-08-14,Good,well done delivery!!
5253,12351,1.0,1496.0,2.0,,3.0,151.0,,2021-08-14,Good,¡Producto rápido!
5254,15519,1.0,1929.0,2.0,0.0,3.0,178.0,Item do not show,2021-07-21,Good,servicio fantástico
5257,14411,1.0,1819.0,3.0,0.0,9.0,280.0,Wrong password,,Bad,servicio decepcionante
5258,15589,0.0,1267.0,2.0,0.0,6.0,1185.0,Cheating,2021-06-24,Bad,livraison lente
5259,12144,1.0,1535.0,4.0,0.0,6.0,64.0,Wrong password,2021-07-03,Good,Comportement satisfaisant des agents
5260,10939,1.0,1929.0,1.0,1.0,2.0,193.0,Payment processing,2021-05-24,Good,Comportamiento del agente confiable
5261,15281,0.0,1412.0,1.0,1.0,32.0,720.0,Cheating,2021-07-07,Bad,unsatisfactory resolution...
5262,11998,1.0,1377.0,1.0,1.0,6.0,203.0,Wrong password,,Good,quick services
5263,12535,1.0,1648.0,4.0,0.0,,769.0,Wrong password,2021-06-14,Bad,Livraison désagréable !!
5264,12755,1.0,1390.0,2.0,0.0,7.0,653.0,Item do not show,2021-07-24,Bad,useless agent's communication
5265,14231,1.0,1363.0,1.0,1.0,12.0,97.0,Wrong password,2021-05-31,Good,nicee web-site
5266,14011,1.0,1548.0,5.0,0.0,10.0,179.0,Item do not show,2021-06-14,Good,Me gusta el comportamiento de los agentes
5267,14809,1.0,1571.0,3.0,0.0,14.0,541.0,Cheating,2021-05-19,Bad,Communication des agents inutiles
5269,12425,1.0,1921.0,6.0,0.0,4.0,261.0,Wrong password,2021-06-25,Good,clear game
5271,11896,0.0,1759.0,2.0,0.0,19.0,509.0,,2021-07-19,Bad,useless solution
5273,13616,0.0,1337.0,3.0,0.0,16.0,802.0,Cheating,2021-06-06,Bad,Service déroutant !!!
5274,14299,1.0,1770.0,1.0,1.0,7.0,592.0,Payment processing,2021-08-21,Bad,Comportement décevant des agents
5275,10889,0.0,1400.0,3.0,0.0,6.0,138.0,Cheating,2021-05-29,Good,Producto bien hecho
5276,11060,1.0,1583.0,3.0,0.0,10.0,141.0,,,Good,fast agent`s behavior
5277,10736,1.0,1532.0,4.0,0.0,5.0,187.0,Payment processing,2021-06-05,Good,
5278,10436,1.0,1400.0,2.0,0.0,3.0,908.0,Wrong password,2021-06-13,Bad,I do not like item
5279,12840,1.0,1535.0,4.0,0.0,24.0,402.0,Item do not show,2021-07-24,Bad,useless agent`s behavior
5280,15360,1.0,1726.0,1.0,1.0,,144.0,Cheating,2021-07-07,Good,useful agent`s behavior
5281,12278,1.0,1726.0,3.0,0.0,2.0,225.0,Payment processing,2021-06-20,Good,i like delivery
5282,14658,1.0,1688.0,3.0,,,371.0,Wrong password,2021-05-18,Good,"bien hecho, resolución"
5283,10352,1.0,1473.0,1.0,1.0,4.0,124.0,Wrong password,2021-06-25,Good,well done agent
5284,12479,1.0,1248.0,3.0,0.0,16.0,609.0,Compromited account,2021-05-26,Bad,I do not like agents behavior
5285,11066,1.0,1519.0,2.0,0.0,7.0,252.0,Item do not show,2021-08-14,Good,i like resolution...
5286,15205,1.0,1746.0,3.0,0.0,5.0,130.0,Wrong password,2021-07-03,Good,good resolution...
5287,11164,1.0,1819.0,4.0,0.0,4.0,216.0,Item do not show,2021-07-12,Good,Welldone: juego
5289,14489,1.0,1473.0,2.0,0.0,6.0,300.0,Payment processing,2021-07-17,Good,useful delivery
5290,10660,1.0,1531.0,2.0,0.0,10.0,412.0,Wrong password,2021-06-28,Bad,unrealiable agent`s communication
5292,15520,1.0,1384.0,1.0,1.0,6.0,551.0,Wrong password,2021-06-05,Bad,disappointing resolution...
5293,11076,1.0,1566.0,5.0,0.0,5.0,158.0,Item do not show,2021-08-04,Good,nice agent's communication
5294,13781,1.0,1671.0,2.0,0.0,11.0,193.0,Payment processing,2021-06-25,Good,Welldone: juego
5296,13954,1.0,1336.0,2.0,0.0,11.0,1029.0,Item do not show,2021-06-28,Bad,uselless service
5297,14258,0.0,1777.0,3.0,0.0,21.0,847.0,Compromited account,2021-06-17,Bad,harsh services
5298,11673,1.0,1819.0,3.0,,6.0,66.0,Wrong password,2021-08-07,Good,resolución precisa
5300,12719,1.0,1496.0,1.0,1.0,,632.0,Payment processing,2021-08-06,Bad,bad delivery!!
5302,13014,1.0,1585.0,2.0,0.0,2.0,258.0,Wrong password,2021-05-22,Good,well done experience
5303,15383,1.0,1287.0,3.0,,3.0,121.0,Item do not show,,Good,Bonito sitio web
5305,13225,1.0,1535.0,2.0,,3.0,26.0,Payment processing,2021-08-09,Good,¡Producto eficiente!
5307,12356,1.0,1583.0,2.0,0.0,16.0,749.0,Item do not show,2021-06-10,Bad,N / A
5308,12153,1.0,1777.0,2.0,0.0,4.0,104.0,Payment processing,2021-06-21,Good,"well done, process"
5309,10686,1.0,1319.0,5.0,0.0,16.0,820.0,Payment processing,2021-07-26,Bad,Servicio horrible !!!
5310,14333,1.0,1455.0,2.0,0.0,21.0,586.0,Item do not show,2021-07-30,Bad,uselless services!
5311,11436,1.0,1996.0,4.0,0.0,24.0,754.0,Payment processing,2021-05-26,Bad,No me gusta el sitio web
5312,13991,0.0,1754.0,2.0,0.0,19.0,1135.0,Cheating,2021-05-22,Bad,processus irréalisable
5313,11572,0.0,1726.0,2.0,0.0,13.0,199.0,Compromited account,2021-05-26,Good,wonderful game
5314,13547,1.0,1646.0,3.0,0.0,5.0,221.0,Payment processing,2021-07-04,Good,nice website
5315,13461,1.0,1985.0,1.0,1.0,11.0,183.0,Payment processing,2021-08-19,Good,precise service!!!
5316,14744,1.0,1522.0,4.0,0.0,5.0,726.0,Payment processing,2021-07-27,Bad,awful experience
5317,13527,1.0,1926.0,3.0,0.0,8.0,76.0,Item do not show,2021-07-07,Good,pleasant service!!!
5318,12506,1.0,1929.0,2.0,0.0,7.0,241.0,Payment processing,2021-06-09,Good,good web-site
5319,10313,1.0,1967.0,3.0,0.0,7.0,370.0,Item do not show,2021-06-08,Good,fantastic player mode
5322,10668,1.0,1438.0,3.0,,7.0,162.0,Wrong password,2021-06-06,Good,Gran comunicación de agentes
5323,11433,1.0,1770.0,4.0,0.0,27.0,829.0,Payment processing,2021-07-28,Bad,uselless player mode
5325,11441,1.0,1359.0,4.0,0.0,15.0,728.0,Wrong password,2021-07-30,Bad,solución dura
5326,15454,1.0,1813.0,4.0,0.0,3.0,106.0,Payment processing,,Good,Entrega clara !!
5327,13540,0.0,1671.0,2.0,0.0,20.0,801.0,Compromited account,2021-08-12,Bad,"Je n'aime pas la solution,"
5328,15426,1.0,1363.0,2.0,0.0,14.0,852.0,Payment processing,2021-06-07,Bad,No me gusta el modo de reproductor
5329,15400,1.0,1770.0,3.0,0.0,22.0,656.0,Payment processing,2021-05-20,Bad,Mode de joueur désagréable
5330,13676,1.0,1719.0,2.0,0.0,,,Wrong password,2021-06-04,Good,entrega clara
5331,13962,1.0,1412.0,3.0,0.0,5.0,571.0,Item do not show,2021-07-26,Bad,unreliable agent's behavior
5333,12211,1.0,2019.0,3.0,0.0,13.0,751.0,Payment processing,2021-06-11,Bad,N / A
5335,10998,1.0,1754.0,3.0,0.0,5.0,167.0,Wrong password,2021-05-14,Good,experiencia confiable
5336,14817,1.0,1892.0,2.0,0.0,11.0,684.0,Wrong password,2021-08-03,Bad,Entrega poco revelable !!
5337,13305,0.0,1688.0,4.0,0.0,16.0,512.0,Cheating,2021-07-02,Bad,unrealiable website
5339,11805,1.0,1929.0,1.0,1.0,8.0,78.0,Cheating,2021-06-03,Good,precise delivery!!
5340,15088,1.0,1754.0,4.0,0.0,8.0,154.0,Item do not show,,Good,"fantastic solution,"
5341,10557,1.0,1340.0,5.0,0.0,4.0,608.0,Cheating,2021-08-15,Bad,awful agent's behavior
5342,14922,1.0,1759.0,3.0,0.0,14.0,980.0,Payment processing,2021-08-02,Bad,I dont like agent`s communication
5343,15276,1.0,1892.0,1.0,1.0,9.0,238.0,Payment processing,2021-05-18,Good,satisfactory product
5344,14808,1.0,1360.0,2.0,0.0,3.0,612.0,Item do not show,2021-06-13,Bad,unreliable agent`s behavior
5345,10688,1.0,1666.0,2.0,0.0,7.0,199.0,Payment processing,,Good,"I like solution,"
5346,14562,1.0,1363.0,3.0,0.0,16.0,583.0,Item do not show,2021-06-16,Bad,harsh delivery!!
5347,10540,1.0,2003.0,4.0,0.0,7.0,59.0,Item do not show,2021-08-20,Good,producto satisfactorio
5348,15667,0.0,1496.0,3.0,0.0,11.0,157.0,Cheating,2021-07-26,Good,fantastic career mode
5349,11404,0.0,1770.0,2.0,0.0,7.0,593.0,Cheating,2021-05-30,Bad,processus déroutant
5351,14959,1.0,1248.0,3.0,0.0,9.0,213.0,Wrong password,2021-07-24,Good,Article Nicee
5352,11958,1.0,1532.0,4.0,0.0,11.0,721.0,,2021-07-02,Bad,Services horribles!
5353,13198,1.0,2003.0,1.0,1.0,6.0,358.0,,2021-07-19,Good,Communication d'agents fiables
5354,15049,1.0,1697.0,6.0,0.0,8.0,210.0,Item do not show,2021-05-21,Good,well done agents behavior
5356,13868,1.0,1936.0,2.0,0.0,4.0,226.0,Wrong password,2021-06-12,Good,nicee services
5357,14478,1.0,1646.0,4.0,0.0,8.0,252.0,Item do not show,2021-07-30,Good,amazing! agent's communication
5360,14351,1.0,1648.0,2.0,0.0,6.0,95.0,Wrong password,2021-07-30,Good,fantastic player mode
5362,11625,1.0,1414.0,1.0,1.0,10.0,340.0,Item do not show,2021-07-17,Good,i like agent`s behavior
5364,13533,1.0,1921.0,1.0,1.0,8.0,841.0,Item do not show,2021-08-22,Bad,producto inútil
5366,15052,1.0,1695.0,2.0,0.0,12.0,444.0,Wrong password,2021-07-08,Bad,unpleasant item
5370,11857,1.0,1455.0,2.0,0.0,12.0,651.0,Item do not show,2021-05-24,Bad,I dont like delivery
5371,13208,1.0,1377.0,2.0,0.0,19.0,607.0,Wrong password,2021-05-27,Bad,livraison irréalisable.
5372,12420,1.0,1781.0,4.0,0.0,11.0,642.0,Wrong password,2021-08-07,Bad,I dont like solution
5373,11491,0.0,1688.0,2.0,,12.0,709.0,Wrong password,2021-08-10,Bad,no confiable ... entrega
5374,12231,1.0,1663.0,2.0,0.0,3.0,225.0,Payment processing,2021-05-24,Good,N / A
5376,10847,0.0,1813.0,2.0,,23.0,987.0,Cheating,2021-08-08,Bad,No me gusta el sitio web
5378,14596,1.0,1777.0,2.0,0.0,4.0,146.0,Wrong password,2021-06-23,Good,entrega útil.
5381,15254,1.0,1710.0,3.0,0.0,3.0,146.0,Wrong password,2021-08-04,Good,well done web-site
5383,15356,0.0,1384.0,3.0,0.0,7.0,32.0,Cheating,2021-06-17,Good,amazing! delivery.
5384,15286,1.0,1414.0,2.0,0.0,14.0,112.0,,2021-05-22,Good,quick agent
5386,10619,1.0,1267.0,2.0,0.0,6.0,482.0,Item do not show,2021-08-03,Bad,unreliable... service!!!
5388,14645,1.0,1248.0,4.0,0.0,8.0,286.0,Payment processing,2021-07-27,Good,site Web utile
5389,11859,1.0,1813.0,2.0,0.0,5.0,42.0,Payment processing,2021-05-31,Good,welldone: delivery
5391,13552,1.0,1857.0,4.0,0.0,4.0,214.0,Payment processing,2021-06-09,Bad,Communication de l'agent peu fiable
5393,12472,1.0,1692.0,5.0,0.0,11.0,82.0,Wrong password,2021-06-25,Good,J'aime le comportement de l'agent
5394,11994,1.0,1350.0,1.0,1.0,,113.0,Payment processing,,Good,Comportamiento de agentes de Nices
5395,10981,1.0,1967.0,3.0,0.0,21.0,760.0,Wrong password,2021-05-29,Bad,No me gusta el comportamiento de los agentes
5396,14212,1.0,1568.0,2.0,0.0,2.0,255.0,Wrong password,2021-06-24,Good,I like agent's behavior
5397,10974,1.0,1414.0,1.0,1.0,16.0,469.0,Wrong password,2021-08-06,Bad,produit inutile!
5398,14108,1.0,1411.0,2.0,0.0,5.0,755.0,Payment processing,2021-07-11,Bad,"slow..... solution,"
5399,11538,1.0,1770.0,6.0,0.0,3.0,118.0,Item do not show,2021-05-14,Good,entrega rápida.
5400,11417,1.0,1317.0,5.0,0.0,12.0,54.0,Item do not show,2021-07-22,Good,Mode de carrière merveilleux
5401,11554,1.0,1477.0,4.0,0.0,11.0,272.0,Item do not show,2021-06-21,Good,precise agent`s behavior
5402,13725,1.0,1656.0,4.0,0.0,2.0,52.0,Payment processing,2021-06-03,Good,El comportamiento del gran agente
5404,14475,1.0,1695.0,4.0,0.0,10.0,142.0,Payment processing,2021-07-06,Good,"reliable solution,"
5405,12786,1.0,1435.0,3.0,0.0,4.0,359.0,Item do not show,2021-07-21,Good,amazing! game
5406,15415,1.0,1777.0,2.0,0.0,22.0,218.0,Payment processing,2021-08-11,Good,useful web-site
5408,11829,1.0,1568.0,1.0,1.0,9.0,90.0,Item do not show,2021-07-30,Good,N / A
5409,13124,1.0,1754.0,4.0,0.0,5.0,113.0,Item do not show,2021-07-12,Good,well done agent
5410,14080,1.0,1287.0,1.0,1.0,7.0,907.0,Payment processing,2021-08-11,Bad,I do not like process
5412,11844,1.0,1671.0,3.0,0.0,3.0,62.0,Wrong password,2021-07-16,Good,i like website
5413,15231,1.0,1726.0,3.0,0.0,4.0,171.0,Payment processing,2021-07-14,Good,welldone: career mode
5414,14864,1.0,1892.0,2.0,0.0,3.0,331.0,,2021-06-19,Good,nicee product
5415,13531,1.0,1287.0,4.0,0.0,6.0,15.0,Wrong password,2021-07-05,Good,i like delivery
5416,12900,1.0,1692.0,2.0,0.0,5.0,,Wrong password,2021-06-17,Good,grands services
5417,12383,1.0,1548.0,5.0,0.0,14.0,,Wrong password,2021-05-18,Good,fantastic resolution
5418,13357,1.0,1746.0,3.0,0.0,3.0,169.0,Payment processing,2021-07-17,Good,clear agents communication
5420,13067,1.0,1477.0,5.0,0.0,5.0,786.0,Cheating,2021-07-13,Bad,confusing agent's communication
5422,14035,1.0,1646.0,2.0,0.0,12.0,55.0,Compromited account,2021-08-05,Good,well done agent
5423,15008,1.0,1532.0,3.0,0.0,6.0,122.0,Payment processing,2021-08-11,Good,fantastic service
5424,11322,1.0,1317.0,3.0,0.0,8.0,76.0,,2021-06-25,Good,good agents behavior
5426,13753,1.0,1996.0,6.0,0.0,10.0,258.0,Item do not show,2021-06-17,Good,efficient service
5427,13581,0.0,1646.0,3.0,0.0,2.0,187.0,Cheating,2021-05-28,Good,i like resolution
5428,14317,0.0,1648.0,4.0,0.0,14.0,56.0,Cheating,2021-08-16,Good,Résolution utile ...
5429,13630,0.0,1503.0,5.0,0.0,14.0,470.0,Item do not show,2021-06-13,Bad,Confundir el comportamiento del agente
5433,15262,0.0,1548.0,5.0,0.0,23.0,621.0,Item do not show,2021-06-12,Bad,No me gusta la entrega.
5434,14127,1.0,1435.0,3.0,0.0,7.0,202.0,Item do not show,2021-08-14,Good,Comportamiento del agente rápido
5435,10156,1.0,1317.0,3.0,0.0,5.0,137.0,Cheating,2021-05-26,Good,nice agents communication
5438,13577,0.0,1477.0,6.0,,21.0,784.0,Cheating,2021-07-19,Bad,modo de reproductor uselless
5439,14908,1.0,1358.0,2.0,0.0,7.0,302.0,Wrong password,2021-07-24,Bad,expérience lente
5441,13996,1.0,1759.0,2.0,0.0,6.0,75.0,Payment processing,2021-08-14,Good,great web-site
5444,12458,1.0,1317.0,3.0,0.0,7.0,12.0,Item do not show,2021-06-09,Good,well done product!
5446,10505,0.0,1806.0,3.0,0.0,5.0,112.0,Compromited account,2021-07-19,Good,fantastic process
5447,10184,1.0,1947.0,1.0,1.0,22.0,591.0,Compromited account,2021-07-12,Bad,unreliable... website
5448,13869,1.0,1813.0,3.0,0.0,,592.0,Wrong password,2021-05-19,Bad,uselless delivery
5449,10507,1.0,1411.0,1.0,1.0,7.0,103.0,Wrong password,2021-08-17,Good,Mode de carrière bien fait
5451,12111,1.0,1319.0,1.0,1.0,36.0,744.0,Wrong password,2021-08-22,Bad,Communication de l'agent lent
5452,11208,1.0,1949.0,2.0,0.0,16.0,697.0,Payment processing,2021-06-03,Bad,unrealiable agent's communication
5454,11418,0.0,1390.0,4.0,0.0,21.0,326.0,Compromited account,2021-07-09,Bad,unreliable service
5455,10278,1.0,1697.0,6.0,0.0,11.0,226.0,Item do not show,2021-06-09,Good,
5456,15148,1.0,1568.0,2.0,0.0,17.0,756.0,,2021-08-20,Bad,No me gustan los servicios
5457,12098,1.0,1671.0,1.0,1.0,8.0,866.0,Wrong password,2021-06-08,Bad,unreliable... resolution...
5458,13341,1.0,1646.0,2.0,0.0,8.0,193.0,Payment processing,2021-05-28,Good,agent satisfaisant
5459,14054,1.0,1427.0,2.0,0.0,18.0,589.0,Wrong password,2021-08-16,Bad,agente poco confiable
5461,11123,1.0,1781.0,4.0,0.0,8.0,71.0,Payment processing,2021-08-05,Good,¡increíble! ¡¡¡Servicio!!!
5465,11355,1.0,1568.0,3.0,0.0,8.0,58.0,Payment processing,2021-06-02,Good,satisfactory delivery.
5466,13190,1.0,1580.0,7.0,0.0,7.0,195.0,Wrong password,2021-07-23,Good,service utile
5467,13743,1.0,1899.0,1.0,1.0,13.0,472.0,Payment processing,2021-06-13,Bad,Livraison insatisfaisante !!
5471,13780,1.0,1477.0,1.0,1.0,9.0,133.0,,2021-08-05,Good,juego agradable
5473,15341,1.0,1287.0,6.0,0.0,16.0,807.0,Payment processing,2021-06-25,Bad,inefficient game
5475,14567,1.0,1819.0,3.0,0.0,3.0,738.0,Payment processing,2021-06-12,Bad,slow career mode
5476,14618,1.0,1967.0,1.0,1.0,4.0,241.0,Compromited account,2021-05-26,Good,I like service
5478,14692,0.0,1892.0,1.0,1.0,6.0,1019.0,,2021-07-01,Bad,lento ...
5479,14274,1.0,1358.0,3.0,0.0,4.0,110.0,Payment processing,2021-05-21,Good,quick process
5480,10779,1.0,1566.0,6.0,0.0,4.0,105.0,Item do not show,2021-06-16,Good,nicee product
5481,15487,1.0,1648.0,6.0,,,34.0,Payment processing,2021-06-03,Good,entrega útil.
5482,14836,1.0,1411.0,2.0,0.0,3.0,118.0,Payment processing,2021-06-04,Good,Communication des agents merveilleux
5484,11647,0.0,2019.0,2.0,0.0,4.0,732.0,Cheating,,Bad,unreliable agent
5485,13852,1.0,1287.0,2.0,0.0,13.0,176.0,Payment processing,2021-07-08,Good,"Bravo, communication des agents"
5487,10432,1.0,1812.0,3.0,0.0,4.0,612.0,Item do not show,2021-07-13,Bad,unpleasant delivery!!
5488,15404,1.0,1503.0,3.0,0.0,10.0,715.0,Item do not show,2021-07-28,Bad,
5489,12246,1.0,1248.0,3.0,,7.0,,Payment processing,2021-05-30,Good,proceso asombroso
5490,10635,1.0,1377.0,4.0,0.0,18.0,572.0,Wrong password,2021-05-31,Bad,I do not like game
5492,13428,1.0,1337.0,3.0,0.0,9.0,197.0,Wrong password,2021-06-22,Good,Welldone: comportamiento de los agentes
5493,14266,1.0,1532.0,3.0,0.0,7.0,185.0,,2021-08-20,Good,well done item
5494,11983,1.0,1837.0,2.0,0.0,,458.0,Item do not show,2021-08-16,Bad,unreliable... solution
5495,10153,1.0,1455.0,2.0,0.0,19.0,566.0,Payment processing,2021-06-08,Bad,mauvaise résolution ...
5497,12570,0.0,1427.0,6.0,0.0,8.0,232.0,Cheating,2021-07-21,Good,"well done, agent's behavior"
5498,11129,1.0,1656.0,1.0,1.0,10.0,309.0,Payment processing,2021-05-12,Bad,livraison peu fiable.
