,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment,agent_startingdate,agent_country,agent_education,agent_daysonrole
3127,13957,1.0,1412.0,5.0,0.0,14.0,935.0,Payment processing,2021-07-11,Bad,agent décevant,2019-10-08,Brazil,Law,642.0
3128,13304,1.0,1566.0,1.0,1.0,9.0,151.0,Wrong password,2021-06-22,Good,satisfactory solution,2014-06-15,Brazil,Engineering,2564.0
3129,14174,0.0,1359.0,4.0,0.0,6.0,188.0,Cheating,,Good,,2015-09-05,Serbia,Other,
3130,12402,1.0,1813.0,4.0,0.0,7.0,170.0,Payment processing,2021-05-19,Good,Service incroyable !!!,2018-01-27,Honduras,Humanities,1208.0
3131,13389,1.0,1746.0,2.0,0.0,3.0,187.0,Compromited account,2021-07-13,Good,nicee agents communication,2014-11-07,Honduras,Engineering,2440.0
3132,11177,1.0,1754.0,3.0,0.0,16.0,616.0,Payment processing,2021-06-04,Bad,useless agent's behavior,2018-12-08,Turkey,Humanities,909.0
3133,12584,1.0,2003.0,2.0,0.0,5.0,259.0,Payment processing,2021-06-14,Good,livraison rapide,2019-02-01,Hungary,Other,864.0
3134,12769,1.0,2003.0,3.0,0.0,13.0,705.0,Payment processing,2021-07-17,Bad,resolución inútil,2019-02-01,Hungary,Other,897.0
3135,12681,1.0,1899.0,3.0,0.0,6.0,286.0,,,Good,clear services!,2016-09-10,Honduras,Arts,
3136,12106,1.0,1936.0,3.0,0.0,6.0,128.0,Payment processing,2021-06-28,Good,fast solution,2018-07-09,Honduras,Engineering,1085.0
3137,14954,1.0,1548.0,5.0,0.0,10.0,413.0,Wrong password,2021-07-10,Good,,2020-10-03,Honduras,Law,280.0
3138,13709,1.0,1287.0,4.0,0.0,7.0,173.0,Wrong password,2021-08-14,Good,Mode de carrière satisfaisant,2015-05-10,Spain,Life Sciences,2288.0
3139,13638,0.0,1892.0,3.0,0.0,12.0,790.0,Cheating,2021-06-25,Bad,produit désagréable,2015-09-27,Hungary,Humanities,2098.0
3140,14987,1.0,1646.0,3.0,0.0,5.0,195.0,Payment processing,2021-05-29,Good,amazing! agent's communication,2017-06-14,Serbia,Language & Literature,1445.0
3141,12440,1.0,1350.0,1.0,1.0,2.0,174.0,Item do not show,2021-05-24,Good,Belle résolution ...,2020-11-09,Hungary,Language & Literature,196.0
3142,12389,1.0,1926.0,1.0,1.0,,230.0,Wrong password,2021-05-29,Good,quick agent's behavior,2016-04-07,Hungary,Arts,1878.0
3143,12608,1.0,1359.0,5.0,0.0,8.0,257.0,Wrong password,2021-05-11,Good,Welldone: article,2015-09-05,Serbia,Other,2075.0
3144,13674,1.0,1583.0,1.0,1.0,5.0,843.0,Item do not show,2021-08-08,Bad,"solution irréalisable,",2019-07-13,Hungary,Engineering,757.0
3145,15624,1.0,1726.0,2.0,0.0,4.0,351.0,,,Good,nice agent's behavior,2015-01-31,United States,Humanities,
3146,15629,1.0,1666.0,2.0,0.0,11.0,887.0,Wrong password,2021-06-04,Bad,confusing services,2017-09-04,Netherlands,Engineering,1369.0
3147,11795,1.0,1435.0,3.0,0.0,7.0,233.0,Payment processing,2021-08-19,Good,Résolution nice,2015-08-24,Serbia,Engineering,2187.0
3148,12913,1.0,1531.0,3.0,0.0,6.0,169.0,Item do not show,2021-08-16,Good,eficient delivery!!,2014-02-10,Serbia,Economics,2744.0
3149,13079,1.0,1336.0,3.0,0.0,6.0,29.0,Wrong password,2021-06-20,Good,reliable web-site,2020-10-10,Serbia,Other,253.0
3150,13537,1.0,1336.0,3.0,0.0,6.0,45.0,Payment processing,2021-08-05,Good,welldone: career mode,2020-10-10,Serbia,Other,299.0
3151,10663,1.0,1710.0,2.0,0.0,12.0,640.0,Payment processing,2021-07-19,Bad,unpleasant product,2019-05-10,Netherlands,Other,801.0
3152,12600,1.0,1921.0,6.0,0.0,,512.0,Cheating,2021-06-27,Bad,inefficient delivery.,2015-04-10,Brazil,Humanities,2270.0
3153,14885,1.0,1455.0,3.0,0.0,5.0,421.0,Payment processing,2021-08-09,Bad,awful player mode,2020-02-20,Spain,Humanities,536.0
3154,12960,1.0,1336.0,2.0,0.0,5.0,179.0,Item do not show,2021-07-30,Good,nicee service!!!,2020-10-10,Serbia,Other,293.0
3155,14566,1.0,1837.0,1.0,1.0,29.0,479.0,Wrong password,2021-07-18,Bad,unpleasant services!,2015-06-02,Spain,Language & Literature,2238.0
3156,14014,1.0,2019.0,3.0,0.0,8.0,271.0,Payment processing,2021-07-03,Good,site Web rapide,2020-05-05,Brazil,Humanities,424.0
3157,14471,1.0,1267.0,1.0,1.0,4.0,106.0,Item do not show,2021-07-13,Good,"Bien hecho, comunicación del agente",2014-05-11,Brazil,Humanities,2620.0
3158,15661,1.0,1522.0,2.0,0.0,6.0,152.0,Wrong password,,Good,fast solution,2016-01-22,Brazil,Other,
3159,11495,1.0,1400.0,4.0,0.0,11.0,58.0,Cheating,2021-08-07,Good,fast agents behavior,2019-10-07,Argentina,IT,670.0
3160,14990,0.0,1359.0,2.0,0.0,6.0,,Cheating,2021-05-11,Bad,slow..... player mode,2015-09-05,Serbia,Other,2075.0
3161,13442,1.0,1414.0,6.0,0.0,4.0,187.0,Payment processing,2021-07-09,Good,clear delivery.,2019-07-10,Brazil,Language & Literature,730.0
3162,13717,1.0,1806.0,3.0,0.0,8.0,467.0,Wrong password,2021-07-08,Bad,slow game,2020-01-23,Turkey,Language & Literature,532.0
3163,14432,1.0,1519.0,1.0,1.0,20.0,75.0,Item do not show,2021-07-24,Good,satisfactory agent's behavior,2018-08-29,Serbia,Other,1060.0
3164,13546,1.0,1666.0,4.0,0.0,7.0,120.0,Wrong password,2021-07-01,Good,i like player mode,2017-09-04,Netherlands,Engineering,1396.0
3165,14904,1.0,1697.0,3.0,0.0,17.0,568.0,Wrong password,2021-05-28,Bad,uselless agent's communication,2019-07-09,Argentina,Design,689.0
3166,13867,1.0,1531.0,3.0,0.0,3.0,142.0,Payment processing,2021-06-01,Good,great agent's communication,2014-02-10,Serbia,Economics,2668.0
3167,12815,1.0,1936.0,3.0,0.0,2.0,263.0,Payment processing,2021-06-10,Good,good player mode,2018-07-09,Honduras,Engineering,1067.0
3168,12876,0.0,1414.0,5.0,0.0,5.0,659.0,Payment processing,2021-06-27,Bad,Communication des agents inutiles,2019-07-10,Brazil,Language & Literature,718.0
3169,12201,1.0,1455.0,2.0,,5.0,194.0,Wrong password,2021-05-27,Good,¡¡¡servicio rápido!!!,2020-02-20,Spain,Humanities,462.0
3170,11049,1.0,1548.0,4.0,0.0,4.0,630.0,Payment processing,2021-07-09,Bad,inefficient agent's behavior,2020-10-03,Honduras,Law,279.0
3171,15162,0.0,1759.0,2.0,0.0,18.0,409.0,Cheating,2021-08-05,Bad,artículo decepcionante,2019-05-15,Hungary,Humanities,813.0
3172,13598,1.0,1710.0,1.0,,5.0,497.0,Item do not show,2021-07-14,Bad,resolución confusa,2019-05-10,Netherlands,Other,796.0
3173,12230,0.0,1317.0,3.0,0.0,10.0,747.0,Compromited account,2021-08-08,Bad,confusing website,2014-11-15,Portugal,Life Sciences,2458.0
3174,10890,1.0,1358.0,1.0,,26.0,808.0,,2021-07-19,Bad,entrega lenta.,2015-06-24,Spain,Language & Literature,2217.0
3175,11524,1.0,1746.0,1.0,1.0,23.0,861.0,Item do not show,2021-05-14,Bad,slow..... product!,2014-11-07,Honduras,Engineering,2380.0
3176,10577,0.0,1359.0,5.0,0.0,10.0,360.0,Compromited account,2021-05-24,Bad,unsatisfactory product!,2015-09-05,Serbia,Other,2088.0
3177,12099,1.0,1377.0,3.0,0.0,15.0,555.0,Item do not show,2021-07-07,Bad,proceso confuso,2015-06-18,Hungary,Engineering,2211.0
3178,13829,0.0,1531.0,4.0,0.0,8.0,287.0,Payment processing,,Bad,Communication de l'agent inefficace,2014-02-10,Serbia,Economics,
3179,13191,0.0,1781.0,2.0,0.0,12.0,360.0,,2021-06-02,Bad,Communication de l'agent décevant,2019-04-14,United States,Language & Literature,780.0
3180,15209,1.0,1350.0,3.0,0.0,14.0,563.0,Payment processing,2021-05-20,Bad,unsatisfactory delivery,2020-11-09,Hungary,Language & Literature,192.0
3181,15402,1.0,1857.0,2.0,0.0,6.0,139.0,Wrong password,2021-07-01,Good,servicio rápido,2014-05-07,Hungary,Design,2612.0
3182,11144,0.0,1535.0,3.0,0.0,28.0,585.0,Item do not show,2021-06-28,Bad,Mode de joueur désagréable,2019-04-28,Spain,Law,792.0
3183,12532,1.0,1929.0,3.0,0.0,8.0,279.0,Wrong password,2021-07-29,Good,quick services!,2020-08-12,Serbia,Other,351.0
3184,10537,0.0,1819.0,1.0,1.0,4.0,162.0,Compromited account,2021-07-03,Good,"well done, delivery",2017-10-27,Spain,Economics,1345.0
3185,11492,1.0,1583.0,5.0,0.0,4.0,,Payment processing,2021-07-11,Good,buena solución,2019-07-13,Hungary,Engineering,729.0
3186,14047,1.0,1996.0,3.0,0.0,5.0,41.0,Payment processing,2021-05-15,Good,efficient web-site,2020-08-30,Portugal,Engineering,258.0
3187,11255,1.0,1438.0,2.0,,5.0,159.0,Item do not show,2021-06-09,Good,Me gusta la entrega,2020-05-30,Honduras,Other,375.0
3188,15227,1.0,1817.0,1.0,1.0,14.0,117.0,Item do not show,2021-06-12,Good,I like service,2019-05-08,Argentina,Other,766.0
3189,11303,1.0,1455.0,2.0,0.0,7.0,154.0,Payment processing,2021-07-11,Good,wonderful product!,2020-02-20,Spain,Humanities,507.0
3190,14282,1.0,1566.0,4.0,0.0,6.0,252.0,Item do not show,2021-07-11,Good,satisfactory agent's behavior,2014-06-15,Brazil,Engineering,2583.0
3191,14801,0.0,1770.0,1.0,1.0,19.0,419.0,Cheating,2021-06-02,Bad,useless career mode,2020-07-16,Hungary,Language & Literature,321.0
3192,13961,0.0,1899.0,1.0,1.0,8.0,513.0,Wrong password,2021-05-25,Bad,slow process,2016-09-10,Honduras,Arts,1718.0
3193,13548,1.0,1819.0,2.0,0.0,10.0,878.0,Cheating,2021-08-23,Bad,sitio web poco confiable,2017-10-27,Spain,Economics,1396.0
3194,14164,1.0,1656.0,4.0,0.0,27.0,813.0,Payment processing,2021-07-14,Bad,sitio web poco claro,2018-08-31,Serbia,Engineering,1048.0
3195,13285,1.0,1473.0,1.0,,18.0,1227.0,Payment processing,2021-05-29,Bad,Comunicación del agente poco claro,2015-09-05,Netherlands,Engineering,2093.0
3196,10725,1.0,1319.0,2.0,0.0,7.0,64.0,Payment processing,2021-06-13,Good,satisfactory agent`s communication,2014-04-12,Honduras,Engineering,2619.0
3197,13317,1.0,1317.0,2.0,0.0,6.0,51.0,Wrong password,2021-06-17,Good,Welldone: Site Web,2014-11-15,Portugal,Life Sciences,2406.0
3198,11257,0.0,1568.0,3.0,,6.0,38.0,Cheating,2021-08-18,Good,Entrega de Niza !!,2018-06-18,Honduras,Other,1157.0
3199,14208,1.0,1646.0,2.0,0.0,6.0,88.0,Payment processing,2021-07-18,Good,wonderful web-site,2017-06-14,Serbia,Language & Literature,1495.0
3200,10713,1.0,1688.0,4.0,0.0,4.0,,Item do not show,2021-05-31,Bad,no confiable ... entrega,2016-05-15,Netherlands,Humanities,1842.0
3201,10681,0.0,1519.0,2.0,0.0,13.0,948.0,Item do not show,2021-07-05,Bad,No me gusta el artículo,2018-08-29,Serbia,Other,1041.0
3202,11000,0.0,1770.0,2.0,0.0,27.0,899.0,Item do not show,2021-06-03,Bad,I dont like service!!!,2020-07-16,Hungary,Language & Literature,322.0
3203,12416,1.0,1899.0,4.0,0.0,15.0,587.0,Item do not show,2021-07-02,Bad,useless career mode,2016-09-10,Honduras,Arts,1756.0
3204,13643,1.0,1337.0,2.0,0.0,4.0,47.0,,2021-05-21,Good,agente útil,2014-02-09,Turkey,Law,2658.0
3205,15195,0.0,1921.0,3.0,0.0,4.0,393.0,Item do not show,2021-06-10,Bad,uselless services!,2015-04-10,Brazil,Humanities,2253.0
3206,15178,0.0,1648.0,1.0,1.0,7.0,986.0,Payment processing,2021-07-19,Bad,I don't like services!,2014-10-13,Turkey,Arts,2471.0
3207,10849,0.0,1921.0,1.0,1.0,10.0,641.0,Item do not show,2021-06-30,Bad,slow web-site,2015-04-10,Brazil,Humanities,2273.0
3208,15580,0.0,1710.0,4.0,,10.0,295.0,Cheating,2021-07-27,Bad,Sitio web poco revelable,2019-05-10,Netherlands,Other,809.0
3209,13209,1.0,1949.0,2.0,0.0,3.0,136.0,Item do not show,2021-05-20,Good,useful agents behavior,2017-01-22,Argentina,Humanities,1579.0
3210,10680,1.0,1414.0,5.0,0.0,6.0,124.0,Compromited account,2021-08-12,Good,great web-site,2019-07-10,Brazil,Language & Literature,764.0
3211,14594,1.0,1648.0,4.0,0.0,2.0,,Item do not show,2021-06-23,Good,great agent`s behavior,2014-10-13,Turkey,Arts,2445.0
3212,10752,1.0,1837.0,4.0,0.0,7.0,86.0,Payment processing,2021-06-25,Good,pleasant agent`s behavior,2015-06-02,Spain,Language & Literature,2215.0
3213,13281,0.0,1819.0,3.0,,11.0,,Cheating,,Bad,Servicio horrible !!!,2017-10-27,Spain,Economics,
3214,13291,1.0,1926.0,4.0,0.0,23.0,452.0,Payment processing,2021-05-21,Bad,I dont like game,2016-04-07,Hungary,Arts,1870.0
3215,14672,1.0,1837.0,2.0,0.0,15.0,760.0,Item do not show,2021-07-30,Bad,inefficient web-site,2015-06-02,Spain,Language & Literature,2250.0
3216,15611,1.0,1377.0,3.0,0.0,8.0,1023.0,Item do not show,2021-08-01,Bad,slow service,2015-06-18,Hungary,Engineering,2236.0
3217,11166,1.0,1949.0,2.0,0.0,16.0,560.0,,2021-06-12,Bad,Je n'aime pas la résolution ...,2017-01-22,Argentina,Humanities,1602.0
3218,14524,0.0,1692.0,3.0,0.0,17.0,494.0,Wrong password,2021-08-05,Bad,mala experiencia,2014-10-06,Netherlands,Language & Literature,2495.0
3219,11709,1.0,1455.0,1.0,1.0,,145.0,Item do not show,2021-07-29,Good,well done website,2020-02-20,Spain,Humanities,525.0
3220,12973,1.0,1688.0,4.0,0.0,7.0,226.0,Payment processing,2021-07-07,Good,proceso rápido,2016-05-15,Netherlands,Humanities,1879.0
3221,13724,1.0,1480.0,2.0,0.0,4.0,174.0,Wrong password,2021-06-28,Good,Produit satisfaisant!,2015-09-18,Hungary,Humanities,2110.0
3222,14637,1.0,1996.0,2.0,0.0,13.0,527.0,Compromited account,2021-06-26,Bad,I don't like item,2020-08-30,Portugal,Engineering,300.0
3223,12224,1.0,1503.0,1.0,1.0,5.0,132.0,Payment processing,2021-07-19,Good,pleasant service,2018-09-20,Brazil,IT,1033.0
3224,13727,0.0,1532.0,3.0,0.0,10.0,,Compromited account,2021-05-22,Bad,Communication de mauvais agents,2017-03-16,Turkey,Language & Literature,1528.0
3225,12568,0.0,1812.0,2.0,0.0,8.0,135.0,Wrong password,2021-08-18,Good,fast delivery!!,2019-07-18,Serbia,Other,762.0
3226,10814,1.0,1813.0,5.0,0.0,8.0,186.0,Wrong password,2021-06-17,Bad,bad service,2018-01-27,Honduras,Humanities,1237.0
3227,15625,1.0,1477.0,2.0,0.0,4.0,101.0,Wrong password,2021-08-14,Good,useful product,2014-05-21,Turkey,Humanities,2642.0
3228,10361,1.0,1377.0,8.0,,13.0,171.0,Item do not show,2021-08-15,Bad,mal estado,2015-06-18,Hungary,Engineering,2250.0
3229,15059,1.0,1926.0,3.0,0.0,,98.0,Wrong password,2021-07-14,Good,reliable agent,2016-04-07,Hungary,Arts,1924.0
3230,13673,1.0,1414.0,2.0,0.0,7.0,819.0,Wrong password,2021-07-23,Bad,Comunicación del mal agente,2019-07-10,Brazil,Language & Literature,744.0
3231,12683,1.0,1473.0,1.0,1.0,11.0,316.0,Payment processing,2021-07-18,Good,useful delivery!!,2015-09-05,Netherlands,Engineering,2143.0
3232,10389,1.0,1695.0,3.0,0.0,3.0,34.0,Item do not show,2021-07-10,Good,good product,2014-09-20,Serbia,Engineering,2485.0
3233,12186,1.0,1695.0,2.0,0.0,4.0,280.0,Payment processing,2021-08-14,Good,amazing delivery.,2014-09-20,Serbia,Engineering,2520.0
3234,15464,1.0,1532.0,1.0,1.0,5.0,257.0,Wrong password,2021-05-11,Good,¡Producto preciso!,2017-03-16,Turkey,Language & Literature,1517.0
3235,15441,1.0,1435.0,4.0,0.0,5.0,90.0,Payment processing,2021-06-01,Good,I like agent`s behavior,2015-08-24,Serbia,Engineering,2108.0
3236,10709,1.0,1411.0,4.0,0.0,9.0,282.0,Wrong password,2021-07-19,Good,reliable delivery.,2016-12-29,Hungary,Economics,1663.0
3237,15516,1.0,1317.0,2.0,0.0,5.0,165.0,Cheating,2021-07-16,Good,efficient website,2014-11-15,Portugal,Life Sciences,2435.0
3238,10647,1.0,1455.0,2.0,0.0,13.0,160.0,Payment processing,2021-06-19,Good,wonderful item,2020-02-20,Spain,Humanities,485.0
3239,12046,1.0,1455.0,3.0,0.0,11.0,579.0,,2021-07-08,Bad,La comunicación confusa del agente,2020-02-20,Spain,Humanities,504.0
3240,15199,1.0,1837.0,1.0,1.0,4.0,184.0,Payment processing,,Good,Communication d'agent satisfaisant,2015-06-02,Spain,Language & Literature,
3241,13419,0.0,1435.0,2.0,0.0,6.0,569.0,Cheating,2021-07-07,Bad,Produit horrible!,2015-08-24,Serbia,Engineering,2144.0
3242,11147,1.0,1503.0,5.0,,11.0,561.0,Item do not show,,Bad,poco confiable ... el comportamiento del agente,2018-09-20,Brazil,IT,
3243,15014,0.0,1519.0,1.0,1.0,,887.0,Compromited account,2021-07-20,Bad,proceso duro,2018-08-29,Serbia,Other,1056.0
3244,12165,1.0,1455.0,3.0,0.0,29.0,685.0,Wrong password,2021-05-19,Bad,N / A,2020-02-20,Spain,Humanities,454.0
3245,13987,1.0,1317.0,3.0,0.0,,273.0,Payment processing,2021-06-23,Good,Fantástico proceso,2014-11-15,Portugal,Life Sciences,2412.0
3246,10443,1.0,1336.0,2.0,0.0,7.0,335.0,Wrong password,2021-08-15,Good,Livraison bien faite.,2020-10-10,Serbia,Other,309.0
3247,11105,1.0,1522.0,2.0,0.0,12.0,91.0,Payment processing,2021-08-01,Good,buen artículo,2016-01-22,Brazil,Other,2018.0
3248,12884,0.0,1535.0,2.0,0.0,9.0,1004.0,Cheating,2021-08-11,Bad,Modo de reproductor poco revelable,2019-04-28,Spain,Law,836.0
3249,11062,0.0,1996.0,4.0,0.0,8.0,932.0,Cheating,2021-05-13,Bad,I don't like agent`s communication,2020-08-30,Portugal,Engineering,256.0
3250,12862,1.0,1438.0,2.0,0.0,5.0,101.0,Wrong password,2021-08-20,Good,reliable agent's communication,2020-05-30,Honduras,Other,447.0
3251,14048,1.0,1812.0,3.0,0.0,4.0,578.0,Payment processing,2021-07-05,Bad,No me gusta la resolución,2019-07-18,Serbia,Other,718.0
3252,10183,1.0,1777.0,2.0,0.0,12.0,27.0,Item do not show,2021-08-07,Good,amazing! career mode,2016-12-22,Turkey,IT,1689.0
3253,11724,0.0,1377.0,6.0,0.0,9.0,271.0,Cheating,2021-07-20,Bad,unsatisfactory agent`s behavior,2015-06-18,Hungary,Engineering,2224.0
3254,11770,0.0,1548.0,3.0,0.0,12.0,280.0,Wrong password,2021-08-17,Bad,lento ..... el comportamiento del agente,2020-10-03,Honduras,Law,318.0
3255,14842,1.0,1341.0,4.0,0.0,4.0,31.0,Wrong password,2021-07-19,Good,¡increíble! agente,2016-03-16,Honduras,Other,1951.0
3256,11199,1.0,1568.0,2.0,0.0,5.0,138.0,Wrong password,2021-07-14,Good,fast service!!!,2018-06-18,Honduras,Other,1122.0
3257,10229,1.0,1568.0,1.0,1.0,10.0,67.0,Payment processing,2021-07-14,Good,i like service,2018-06-18,Honduras,Other,1122.0
3258,11408,0.0,1967.0,3.0,0.0,9.0,517.0,Compromited account,2021-06-14,Bad,unpleasant service,2018-01-14,Hungary,Humanities,1247.0
3259,10882,1.0,1949.0,3.0,0.0,10.0,276.0,,2021-06-29,Good,amazing! resolution...,2017-01-22,Argentina,Humanities,1619.0
3260,15292,1.0,1287.0,2.0,0.0,3.0,138.0,Cheating,2021-05-16,Good,amazing services,2015-05-10,Spain,Life Sciences,2198.0
3261,13435,1.0,1710.0,2.0,0.0,7.0,188.0,Item do not show,2021-08-10,Good,Agente bien hecho,2019-05-10,Netherlands,Other,823.0
3262,15189,1.0,1317.0,3.0,0.0,12.0,608.0,Payment processing,2021-06-12,Bad,bad career mode,2014-11-15,Portugal,Life Sciences,2401.0
3263,12751,1.0,1377.0,1.0,1.0,10.0,686.0,Wrong password,2021-05-26,Bad,slow product!,2015-06-18,Hungary,Engineering,2169.0
3264,11035,0.0,1656.0,3.0,0.0,14.0,801.0,Cheating,2021-07-26,Bad,inefficient service!!!,2018-08-31,Serbia,Engineering,1060.0
3265,15122,1.0,1666.0,1.0,1.0,10.0,235.0,Wrong password,2021-08-17,Good,wonderful player mode,2017-09-04,Netherlands,Engineering,1443.0
3266,12807,1.0,1531.0,2.0,0.0,2.0,34.0,Item do not show,2021-07-23,Good,fantastic career mode,2014-02-10,Serbia,Economics,2720.0
3267,10809,1.0,1267.0,3.0,0.0,8.0,,Payment processing,2021-05-16,Good,great product!,2014-05-11,Brazil,Humanities,2562.0
3268,12491,1.0,1719.0,2.0,0.0,16.0,826.0,Payment processing,2021-05-21,Bad,Le comportement de l'agent lent,2016-08-03,Argentina,Other,1752.0
3269,12548,1.0,2003.0,2.0,0.0,2.0,143.0,Payment processing,2021-08-17,Good,I like agent's communication,2019-02-01,Hungary,Other,928.0
3270,15399,1.0,2028.0,3.0,0.0,5.0,362.0,Payment processing,2021-08-15,Good,bon produit!,2015-06-25,United States,Other,2243.0
3271,11907,1.0,1477.0,5.0,0.0,10.0,96.0,Wrong password,2021-05-19,Good,,2014-05-21,Turkey,Humanities,2555.0
3272,12188,1.0,1781.0,3.0,0.0,6.0,867.0,Payment processing,2021-05-22,Bad,awful agents communication,2019-04-14,United States,Language & Literature,769.0
3273,10721,1.0,1340.0,4.0,0.0,8.0,333.0,Payment processing,2021-08-13,Good,eficient player mode,2018-01-13,Spain,Language & Literature,1308.0
3274,12357,0.0,1759.0,3.0,0.0,22.0,587.0,Item do not show,2021-07-13,Bad,awful agent`s behavior,2019-05-15,Hungary,Humanities,790.0
3275,10264,1.0,1522.0,4.0,0.0,5.0,39.0,Payment processing,2021-05-21,Good,clear agent's communication,2016-01-22,Brazil,Other,1946.0
3276,11592,1.0,1414.0,2.0,0.0,24.0,872.0,Payment processing,,Bad,inefficient process,2019-07-10,Brazil,Language & Literature,
3277,12433,1.0,1377.0,3.0,0.0,8.0,291.0,Wrong password,2021-08-22,Good,eficient delivery.,2015-06-18,Hungary,Engineering,2257.0
3278,13073,0.0,1996.0,3.0,0.0,13.0,769.0,Cheating,2021-07-31,Bad,modo de carrera insatisfactorio,2020-08-30,Portugal,Engineering,335.0
3279,15363,1.0,1695.0,2.0,0.0,9.0,24.0,Payment processing,2021-05-15,Good,experiencia rápida,2014-09-20,Serbia,Engineering,2429.0
3280,15381,1.0,1926.0,1.0,1.0,4.0,50.0,Wrong password,2021-06-30,Good,wonderful process,2016-04-07,Hungary,Arts,1910.0
3281,15243,0.0,1985.0,1.0,1.0,7.0,,Cheating,2021-07-06,Bad,,2016-11-21,Argentina,Humanities,1688.0
3282,15538,1.0,1671.0,3.0,0.0,18.0,489.0,Item do not show,2021-05-20,Bad,produit peu clair,2016-12-10,Hungary,IT,1622.0
3283,12157,0.0,1360.0,2.0,0.0,5.0,594.0,Compromited account,2021-08-01,Bad,confusing delivery!!,2017-12-26,Argentina,Law,1314.0
3284,15239,1.0,1770.0,1.0,1.0,10.0,160.0,Payment processing,2021-05-22,Good,Comunicación de agentes bien hecho,2020-07-16,Hungary,Language & Literature,310.0
3285,13228,1.0,1363.0,2.0,0.0,7.0,202.0,Compromited account,2021-07-02,Good,i like service!!!,2019-02-02,Portugal,Law,881.0
3286,13568,1.0,1503.0,1.0,1.0,11.0,621.0,Payment processing,2021-07-11,Bad,,2018-09-20,Brazil,IT,1025.0
3287,10174,1.0,1781.0,2.0,0.0,6.0,91.0,Wrong password,2021-06-27,Good,great experience,2019-04-14,United States,Language & Literature,805.0
3288,10584,1.0,2019.0,3.0,0.0,,24.0,Payment processing,2021-05-23,Good,Comportement précis des agents,2020-05-05,Brazil,Humanities,383.0
3289,15571,1.0,1688.0,2.0,0.0,11.0,202.0,Wrong password,2021-07-14,Good,"well done, agents behavior",2016-05-15,Netherlands,Humanities,1886.0
3290,13345,1.0,1319.0,2.0,0.0,8.0,203.0,Wrong password,2021-07-01,Good,i like product!,2014-04-12,Honduras,Engineering,2637.0
3291,14816,0.0,1390.0,2.0,0.0,18.0,704.0,Cheating,2021-05-29,Bad,Le comportement de l'agent décevant,2019-09-22,Argentina,Engineering,615.0
3292,11189,1.0,1781.0,4.0,0.0,25.0,944.0,,2021-08-05,Bad,Résolution déroutante,2019-04-14,United States,Language & Literature,844.0
3293,11693,1.0,1759.0,3.0,0.0,7.0,106.0,Item do not show,2021-06-12,Good,"Bravo, résolution ...",2019-05-15,Hungary,Humanities,759.0
